Unnamed: 0,Site_name,Project_name,Workbook_name,Dashboard_name,Sheet_name,Datasource_name,Database_name,Database_connection,Number of columns,Column_name,Table_name,Description
45,890Portal,Default,CMO_Dashboard,Content,Twitter,Sheet1 (Transactions),Transactions.xlsx,excel-direct,5,"Month,Source,Year,Twitter Followers,Campaign","First,First,First,Content,First","The sheet named ""Twitter"" in the workbook ""CMO_Dashboard"" contains data related to Twitter followers and campaigns. The data is sourced from a datasource named ""Sheet1 (Transactions)"" which is connected to an Excel file named ""Transactions.xlsx"" using a direct connection. The sheet has 5 columns named Month, Source, Year, Twitter Followers, and Campaign. The table name for each column is First for all columns except for the Twitter Followers column which has a table name of Content. A more detailed summary of the data and its purpose can be obtained by analyzing the dashboard."
46,890Portal,Default,CMO_Dashboard,Content,Email,Sheet1 (Transactions),Transactions.xlsx,excel-direct,5,"Month,Source,Year,Emails Opened,Campaign","First,First,First,Content,First","The sheet named ""Email"" in the workbook ""CMO_Dashboard"" contains data related to email campaigns. The data is sourced from a datasource named ""Sheet1"" which is connected to an Excel database named ""Transactions.xlsx"" through a direct connection. The sheet has 5 columns named Month, Source, Year, Emails Opened, and Campaign. The table name for each column is First for all columns except for the third column which is named Content. The sheet provides information on the number of emails opened for different campaigns in different months and years."
47,890Portal,Default,CMO_Dashboard,Content,Visit Customer,Sheet1 (Transactions),Transactions.xlsx,excel-direct,7,"Month,Source,Year,Visit,Campaign,Mon_Yr,New","First,First,First,Reach,First,Reach,Reach","The sheet named ""Visit Customer"" is part of a dashboard called ""Content"" in the workbook ""CMO_Dashboard"" in the project ""Default"" on the site named ""890Portal"". The data source for this sheet is ""Sheet1"" which is connected to an Excel file named ""Transactions.xlsx"" using a direct connection. The sheet contains 7 columns with the following names: Month, Source, Year, Visit, Campaign, Mon_Yr, and New. The table name for each column is First for columns Month, Source, and Year, Reach for Visit and Campaign, and Reach again for Mon_Yr and New. A brief summary of the data in this sheet cannot be provided without further information on the contents of each column and their relationships."
48,890Portal,Default,Consolidated Cookbook,Comparison of People Metrics,Promoters vs Detractors (2019),Sheet1 (Claim Data),Claim Data.xlsx,excel-direct,1,Detractor/Promoter,Sheet1,"The sheet ""Promoters vs Detractors (2019)"" in the workbook ""Consolidated Cookbook"" contains data related to detractors and promoters for a certain period in 2019. The data is sourced from a single column named ""Detractor/Promoter"" in the ""Sheet1"" of the ""Claim Data.xlsx"" database, which is connected to Tableau using the ""excel-direct"" connection. The sheet provides a comparison of people metrics related to detractors and promoters."
49,890Portal,Default,Consolidated Cookbook,Comparison of People Metrics,Y-o-Y CSAT Comparison,Sheet1 (NPS Metrics),NPS Metrics.xlsx,excel-direct,3,"CSAT (Org),CSAT (Industry),Year","Sheet1,Sheet1,Sheet1","The sheet named ""Y-o-Y CSAT Comparison"" in the workbook ""Consolidated Cookbook"" provides a comparison of CSAT (Customer Satisfaction) metrics for an organization and industry over the years. The data is sourced from the datasource named ""Sheet1"" which is connected to the database ""NPS Metrics.xlsx"" using the connection named ""excel-direct"". The sheet has three columns - ""CSAT (Org)"", ""CSAT (Industry)"", and ""Year"" - with data for each column sourced from three different tables named ""Sheet1""."
50,890Portal,Default,Consolidated Cookbook,Comparison of People Metrics,Cycle Times on Insurance Claim,Sheet1 (Claim Data),Claim Data.xlsx,excel-direct,2,"CYCLE TIME,ID","Sheet1,Sheet1","The sheet ""Cycle Times on Insurance Claim"" displays data related to the cycle times of insurance claims. The data is sourced from a datasource named ""Sheet1"" which is connected to a database named ""Claim Data.xlsx"" through a direct excel connection. The sheet contains two columns named ""CYCLE TIME"" and ""ID"" and the table name is ""Sheet1"". The dashboard ""Comparison of People Metrics"" is created using this sheet as a data source."
51,890Portal,Default,Consolidated Cookbook,Comparison of People Metrics,Rural/Urban Distribution (2019),Sheet1 (Claim Data),Claim Data.xlsx,excel-direct,1,URBANICITY,Sheet1,"The sheet ""Rural/Urban Distribution (2019)"" in the ""Consolidated Cookbook"" workbook compares people metrics based on urbanicity. The data is sourced from the ""Sheet1"" datasource, which is connected to the ""Claim Data.xlsx"" database using the ""excel-direct"" connection. The sheet contains one column named ""URBANICITY"" and is part of the ""Sheet1"" table. Further details about the data and metrics being compared are not provided in the metadata."
52,890Portal,Default,Consolidated Cookbook,Comparison of People Metrics,Y-o-Y NPS Comparison,Sheet1 (NPS Metrics),NPS Metrics.xlsx,excel-direct,3,"Year,NPS (Org),NPS (Industry)","Sheet1,Sheet1,Sheet1","The sheet named ""Y-o-Y NPS Comparison"" in the workbook ""Consolidated Cookbook"" compares the Net Promoter Scores (NPS) of an organization and its industry over multiple years. The data is sourced from a datasource named ""Sheet1 (NPS Metrics)"" which is connected to an Excel file named ""NPS Metrics.xlsx"" through a direct connection named ""excel-direct"". The sheet contains three columns - Year, NPS (Org), and NPS (Industry) - and is based on three tables named Sheet1. The dashboard is titled ""Comparison of People Metrics"" and is located in the Default project of the 890Portal site."
53,890Portal,Default,Consolidated Cookbook,Comparison of Financial Metrics,Ratio Comparison,Revenue Analysis (Finance Data),Finance Data.xlsx,excel-direct,4,"Combined Ratio,Loss Ratio,Expense Ratio,YEAR","'Revenue Analysis$','Revenue Analysis$','Revenue Analysis$','Revenue Analysis$'","The sheet named ""Ratio Comparison"" in the workbook ""Consolidated Cookbook"" provides a comparison of financial metrics for different years. The data is sourced from the ""Revenue Analysis (Finance Data)"" datasource, which is connected to the ""Finance Data.xlsx"" database using the ""excel-direct"" connection. The sheet contains 4 columns, namely Combined Ratio, Loss Ratio, Expense Ratio, and YEAR. The table name for all columns is ""Revenue Analysis$"". The sheet provides a comparison of the financial metrics over the years."
54,890Portal,Default,Consolidated Cookbook,Comparison of Financial Metrics,Total Revenue,Revenue Analysis (Finance Data),Finance Data.xlsx,excel-direct,2,"TOTAL_REVENUES,YEAR","'Revenue Analysis$','Revenue Analysis$'","The sheet named ""Total Revenue"" is a part of the dashboard ""Comparison of Financial Metrics"" in the workbook ""Consolidated Cookbook"". The data source for this sheet is ""Revenue Analysis (Finance Data)"" which is connected to the database ""Finance Data.xlsx"" through a direct excel connection. The sheet has two columns named ""TOTAL_REVENUES"" and ""YEAR"" and the table name is ""'Revenue Analysis$','Revenue Analysis$'"". Based on the name, it can be inferred that this sheet provides information on the total revenue generated over the years. However, without looking at the actual data, it is difficult to provide a detailed summary of the sheet."
55,890Portal,Default,Consolidated Cookbook,Comparison of Financial Metrics,Fee Income,Revenue Analysis (Finance Data),Finance Data.xlsx,excel-direct,2,"FEE_INCOME,YEAR","'Revenue Analysis$','Revenue Analysis$'","The sheet named ""Fee Income"" is a part of the ""Comparison of Financial Metrics"" dashboard in the ""Consolidated Cookbook"" workbook, which is located in the ""Default"" project on the ""890Portal"" site. The data for this sheet is sourced from the ""Revenue Analysis"" datasource, which is connected to the ""Finance Data.xlsx"" database using the ""excel-direct"" connection. The sheet contains two columns named ""FEE_INCOME"" and ""YEAR"", with data stored in two tables named ""Revenue Analysis$"" and ""Revenue Analysis$"". The sheet likely displays information related to fee income and year-wise trends in revenue analysis for the finance data."
56,890Portal,Default,Consolidated Cookbook,Comparison of Financial Metrics,Claims Loss,Revenue Analysis (Finance Data),Finance Data.xlsx,excel-direct,2,"CLAIMS_LOSS,YEAR","'Revenue Analysis$','Revenue Analysis$'","The sheet named ""Claims Loss"" is a part of a dashboard that compares financial metrics. The data for this sheet is sourced from a datasource called ""Revenue Analysis (Finance Data)"" which is connected to an Excel file named ""Finance Data.xlsx"" using a direct connection. The sheet has two columns named ""CLAIMS_LOSS"" and ""YEAR"" and the data is sourced from two tables within the Excel file named ""Revenue Analysis$"" and ""Revenue Analysis$"". Without further information, it is difficult to provide a summary of the data within the sheet."
57,890Portal,Default,Consolidated Cookbook,Comparison of Financial Metrics,Premium Earned,Revenue Analysis (Finance Data),Finance Data.xlsx,excel-direct,2,"EARNED_PREMIUM,YEAR","'Revenue Analysis$','Revenue Analysis$'","The sheet named ""Premium Earned"" is a part of the ""Comparison of Financial Metrics"" dashboard in the ""Consolidated Cookbook"" workbook. The data for this sheet is sourced from the ""Revenue Analysis"" datasource, which is connected to the ""Finance Data.xlsx"" database through an ""excel-direct"" connection. The sheet contains two columns - ""EARNED_PREMIUM"" and ""YEAR"" - and the data is sourced from two tables named ""Revenue Analysis$"" in the same database. The purpose of this sheet is not clear from the metadata provided, but it likely displays information related to earned premiums and years for financial analysis."
58,890Portal,Default,Consolidated Cookbook,Comparison of Financial Metrics,Investment Income,Revenue Analysis (Finance Data),Finance Data.xlsx,excel-direct,2,"NET_INVESTMENT_INCOME,YEAR","'Revenue Analysis$','Revenue Analysis$'","The sheet named ""Investment Income"" is a part of the dashboard ""Comparison of Financial Metrics"" and is based on the datasource ""Revenue Analysis (Finance Data)"" which is connected to the database ""Finance Data.xlsx"" through a direct excel connection. The sheet contains two columns named ""NET_INVESTMENT_INCOME"" and ""YEAR"" and the data is sourced from two tables named ""'Revenue Analysis$'"" and ""'Revenue Analysis$'"". The sheet likely displays the investment income for different years and provides a comparison of the same."
