,Site_name,Project_name,Workbook_name,Dashboard_name,Datasource_name,Database_name,Database_connection,Column_name,Table_name
412,890Portal,Default,WFH Analytics,Overview,Sheet1 (Radar Data),Radar Data.xlsx,excel-direct,Location,Sheet1
411,890Portal,Default,WFH Analytics,Overview,Sheet1 (Radar Data),Radar Data.xlsx,excel-direct,Current,Sheet1
410,890Portal,Default,WFH Analytics,Overview,Sheet1 (Radar Data),Radar Data.xlsx,excel-direct,Capacity,Sheet1
506,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (SLA),Sheet1 (VPN)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",Closed,Sheet1
509,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (SLA),Sheet1 (VPN)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",Time,Sheet1
505,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (SLA),Sheet1 (VPN)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",Date,Sheet1
508,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (SLA),Sheet1 (VPN)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",Still Open,Sheet1
512,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (SLA),Sheet1 (VPN)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",Location,Sheet1
507,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (SLA),Sheet1 (VPN)","VPN - Copy.XLSX,SLA.XLSX","excel-direct,excel-direct",SLA Met?,Sheet1
520,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","VPN - Copy.XLSX,Skype - Copy.xlsx","excel-direct,excel-direct",Date,Sheet1
521,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","VPN - Copy.XLSX,Skype - Copy.xlsx","excel-direct,excel-direct",Time,Sheet1
518,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","VPN - Copy.XLSX,Skype - Copy.xlsx","excel-direct,excel-direct",Skype Alert Zone,Sheet1
493,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","VPN - Copy.XLSX,Skype - Copy.xlsx","excel-direct,excel-direct",Skype Employee,Sheet1
492,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","VPN - Copy.XLSX,Skype - Copy.xlsx","excel-direct,excel-direct",Skype Warning Zone,Sheet1
497,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","VPN - Copy.XLSX,Skype - Copy.xlsx","excel-direct,excel-direct",Location,Sheet1
452,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","Skype - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Time,Sheet1
436,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","Skype - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Location,Sheet1
433,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","Skype - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Date,Sheet1
434,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","Skype - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Skype Server Load,Sheet1
438,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","Skype - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Skype Alert Zone,Sheet1
451,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","Skype - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Skype Warning Zone,Sheet1
519,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","VPN - Copy.XLSX,Skype - Copy.xlsx","excel-direct,excel-direct",Skype Server Load,Sheet1
453,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Skype),Sheet1 (VPN)","Skype - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Skype Employee,Sheet1
1090,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Invoice Number,Sheet1
1088,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Playweek Start Date,Sheet1
1087,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Gross Deductions Amount,Sheet1
1089,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Circuit,Sheet1
1086,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Charge Net (Local),Sheet1
1085,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Territory,Sheet1
1091,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Advertising,Sheet1
1060,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Circuit,Sheet1
1093,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Net After Deductions,Sheet1
1094,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Currency Code,Sheet1
1098,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Interest,Sheet1
1095,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Charge VAT (Local),Sheet1
1100,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Gross,Sheet1
1099,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Invoice Date,Sheet1
1096,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Film Rental,Sheet1
1092,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Other Amounts,Sheet1
1101,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Theatre,Sheet1
1059,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Territory,Sheet1
1103,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Release Long,Sheet1
1125,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Division,Sheet1
1119,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Invoice Total (Local),Sheet1
1084,890Portal,Default,Invoice,Gross,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Admissions,Sheet1
1027,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Invoice Total (Local),Sheet1
1026,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Theatre,Sheet1
1025,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Invoice Date,Sheet1
1024,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Division,Sheet1
1023,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Currency Code,Sheet1
1022,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Circuit,Sheet1
1021,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Territory,Sheet1
1020,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Release Long,Sheet1
1019,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Invoice Total (Local),Sheet1
1018,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Theatre,Sheet1
1028,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Release Long,Sheet1
1009,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Gross,Sheet1
1007,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Interest,Sheet1
1005,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Film Rental,Sheet1
1004,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Charge VAT (Local),Sheet1
1002,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Net After Deductions,Sheet1
1031,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Currency Code,Sheet1
1056,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Invoice Date,Sheet1
1055,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Customer VAT Number,Sheet1
1054,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Division,Sheet1
1053,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Charge VAT (Local),Sheet1
1051,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Legal Entity Fiscal Code,Sheet1
1050,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Invoice Number,Sheet1
1048,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Legal Entity,Sheet1
1047,890Portal,Default,Invoice,Tax,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Legal Entity Address,Sheet1
1001,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Other Amounts,Sheet1
1000,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Advertising,Sheet1
999,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Invoice Number,Sheet1
994,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Admissions,Sheet1
996,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Charge Net (Local),Sheet1
997,890Portal,Default,Invoice,Total Invoice,Sheet1 (Syntheticnew_500),Syntheticnew_500.xlsx,excel-direct,Playweek Start Date,Sheet1
503,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","VPN - Copy.XLSX,Teams - Copy.xlsx","excel-direct,excel-direct",Time,Sheet1
504,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","VPN - Copy.XLSX,Teams - Copy.xlsx","excel-direct,excel-direct",Location,Sheet1
501,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","VPN - Copy.XLSX,Teams - Copy.xlsx","excel-direct,excel-direct",Date,Sheet1
500,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","VPN - Copy.XLSX,Teams - Copy.xlsx","excel-direct,excel-direct",Teams Alert Zone,Sheet1
502,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","VPN - Copy.XLSX,Teams - Copy.xlsx","excel-direct,excel-direct",Teams Server Load,Sheet1
444,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","Teams - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Location,Sheet1
530,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","VPN - Copy.XLSX,Teams - Copy.xlsx","excel-direct,excel-direct",Teams Warning Zone,Sheet1
443,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","Teams - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Teams Warning Zone,Sheet1
441,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","Teams - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Date,Sheet1
440,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","Teams - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Teams Employee,Sheet1
426,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","Teams - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Time,Sheet1
425,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","Teams - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Teams Server Load,Sheet1
525,890Portal,Default,WFH Analytics Draft,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","VPN - Copy.XLSX,Teams - Copy.xlsx","excel-direct,excel-direct",Teams Employee,Sheet1
421,890Portal,Default,WFH Analytics,Detailed Insights,"Sheet1 (Teams),Sheet1 (VPN)","Teams - Copy.xlsx,VPN - Copy.XLSX","excel-direct,excel-direct",Teams Alert Zone,Sheet1
0,890Portal,Default,CMO_Dashboard-WIP,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Month,First
279,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,New,Reach
178,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Customer_Id,First
179,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Month,First
180,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Source,First
181,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,User Segment,Promotion
182,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Year,First
183,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,First
184,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Prod Type,Promotion
188,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Leads_Tdy,Promotion
190,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Customer_Id,Promotion
191,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Leads_Yestrdy,Promotion
192,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Month,First
193,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Source,First
194,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Year,First
206,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Order,Reach
205,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,First
200,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Visit,Reach
142,890Portal,Default,CMO_Dashboard,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,First
143,890Portal,Default,CMO_Dashboard,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,New,Reach
144,890Portal,Default,CMO_Dashboard,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Date,First
145,890Portal,Default,CMO_Dashboard,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Month,First
146,890Portal,Default,CMO_Dashboard,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Source,First
147,890Portal,Default,CMO_Dashboard,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Year,First
149,890Portal,Default,CMO_Dashboard,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Visit,Reach
151,890Portal,Default,CMO_Dashboard,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Visit_Type,Reach
171,890Portal,Default,CMO_Dashboard,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,Promotion
248,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Month,First
249,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Source,First
250,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Year,First
251,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,First
252,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Facebook Followers,Content
254,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Youtube Followers,Content
261,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Linkedin Followers,Content
278,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Mon_Yr,Reach
276,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Visit,Reach
266,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Twitter Followers,Content
271,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Emails Opened,Content
211,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Customer_Id,Reach
244,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,AvgMin_New,Conversion
215,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Customer_Id,Conversion
217,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,Conversion
223,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Prod Type,Conversion
224,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Date,First
225,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Revenue_Tot,Conversion
243,890Portal,Default,CMO_Dashboard,Content,Sheet1 (Transactions),Transactions.xlsx,excel-direct,AvgMin_Old,Conversion
230,890Portal,Default,CMO_Dashboard,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Revenue_Type,Conversion
140,890Portal,Default,CMO_Dashboard,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Homepage,Reach
148,890Portal,Default,CMO_Dashboard,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Page,Reach
37,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Month,First
38,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Customer_Id,Promotion
39,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,First
40,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Year,First
41,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Source,First
42,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Leads_Yestrdy,Promotion
43,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Leads_Tdy,Promotion
45,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Customer_Id,First
46,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,User Segment,Promotion
67,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Month,First
66,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Revenue_Type,Conversion
65,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,Conversion
64,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Source,First
63,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Year,First
62,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,First
36,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,Promotion
55,890Portal,Default,CMO_Dashboard-WIP,Promotion Effect,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Prod Type,Promotion
60,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Customer_Id,Conversion
14,890Portal,Default,CMO_Dashboard-WIP,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Visit,Reach
13,890Portal,Default,CMO_Dashboard-WIP,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,First
11,890Portal,Default,CMO_Dashboard-WIP,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Source,First
10,890Portal,Default,CMO_Dashboard-WIP,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Year,First
6,890Portal,Default,CMO_Dashboard-WIP,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Homepage,Reach
5,890Portal,Default,CMO_Dashboard-WIP,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Date,First
7,890Portal,Default,CMO_Dashboard-WIP,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,New,Reach
17,890Portal,Default,CMO_Dashboard-WIP,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Visit_Type,Reach
20,890Portal,Default,CMO_Dashboard-WIP,Reach,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Page,Reach
71,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Date,First
107,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Date,First
108,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Month,First
109,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Source,First
110,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Year,First
111,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Brwse,First
112,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Campaign,First
113,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Asset_Brwse,First
119,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Tot_Asset,First
121,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Asset_Purchase,First
114,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Prchse_Index,First
72,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Revenue_Tot,Conversion
75,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Visit,Reach
77,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Order,Reach
86,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Prod Type,Conversion
83,890Portal,Default,CMO_Dashboard-WIP,Conversion,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Customer_Id,Reach
96,890Portal,Default,CMO_Dashboard,Dashboard 1,Sheet1 (Transactions),Transactions.xlsx,excel-direct,Asset_Download,First
457,890Portal,Default,WFH Analytics,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,VPN Alert Zone,Sheet1
430,890Portal,Default,WFH Analytics,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,Location,Sheet1
431,890Portal,Default,WFH Analytics,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,VPN Employee,Sheet1
432,890Portal,Default,WFH Analytics,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,VPN Warning Zone,Sheet1
454,890Portal,Default,WFH Analytics,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,Date,Sheet1
455,890Portal,Default,WFH Analytics,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,Time,Sheet1
458,890Portal,Default,WFH Analytics,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,VPN Server Load,Sheet1
514,890Portal,Default,WFH Analytics Draft,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,VPN Alert Zone,Sheet1
515,890Portal,Default,WFH Analytics Draft,Detailed Insights,Sheet1 (VPN),VPN - Copy.XLSX,excel-direct,Time,Sheet1
